id,mapId,map_slug,game,slug,name,type,isActive,difficulty,criteria,first_room_variant,bo3_gum,bo4_elixir,bocw_support,bo6_gum,bo6_support,bo7_gum,bo7_support,use_fortune_cards,use_directors_cut,rampage_inducer_used,vanguard_void_used,challenge_type,round,max_time_seconds
cmm86p9a908g3oepnziy5yal5,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,round-70-speedrun-under-53-20-restricted,Round 70 in under 1:02:02 (Classic) (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":3722}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,3722
cmmj8fmwf01bnztjrst4cr1x2,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,round-70-speedrun-under-53-23,Round 70 in under 53:23 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":3203}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,3203
cmmj8fn0u01bvztjr0dovhsqm,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,round-70-speedrun-under-53-23-restricted,Round 70 in under 1:17:33 (Classic) (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":4653}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,4653
cmmj8fmnj01bdztjr6sn1e3te,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,round-70-speedrun-under-53-51,Round 70 in under 53:51 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":3231}",null,null,null,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,3231
cmmj8fms201bfztjrawpa8748,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,round-70-speedrun-under-53-51-restricted,Round 70 in under 1:02:38 (Classic) (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""ROUND_70_SPEEDRUN"",""maxTimeSeconds"":3758}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,ROUND_70_SPEEDRUN,null,3758
cmlygv1l8015dezgmqeke1b5a,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-17229264,Rush 17.23M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":17229264,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6vw08bpoepnnyambiv8,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-17229264-hardcore,Rush 17.23M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":17229264,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6qf08bfoepnew26wfe6,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-17229264-normal,Rush 17.23M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":17229264,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p71808bzoepnskd06259,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-17229264-realistic,Rush 17.23M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":17229264,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlygv1oa015fezgm7pacrv7n,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-25843896,Rush 25.84M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":25843896,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6wz08broepn348r313l,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-25843896-hardcore,Rush 25.84M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":25843896,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6ri08bhoepn2xmft5zc,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-25843896-normal,Rush 25.84M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":25843896,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p72908c1oepn72tmuhwq,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-25843896-realistic,Rush 25.84M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":25843896,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlygv1f60159ezgmckbqiu4y,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-3445852,Rush 3.45M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":3445852,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6tq08bloepnye2gfy1q,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-3445852-hardcore,Rush 3.45M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":3445852,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6ob08bboepnlkq1m9l5,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-3445852-normal,Rush 3.45M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":3445852,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6z208bvoepnsfexkdq4,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-3445852-realistic,Rush 3.45M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":3445852,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlygv1rc015hezgm92k60vuj,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-34458528,Rush 34.46M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":34458528,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6xz08btoepnp7h47zbo,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-34458528-hardcore,Rush 34.46M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":34458528,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6sm08bjoepn81j8386b,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-34458528-normal,Rush 34.46M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":34458528,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p73b08c3oepn43x43zk8,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-34458528-realistic,Rush 34.46M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":34458528,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlygv1i8015bezgmnr8dzli1,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-8614632,Rush 8.61M,CHALLENGE_COMPLETE,false,NORMAL,"{""score"":8614632,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6ut08bnoepnexozznkp,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-8614632-hardcore,Rush 8.61M (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""score"":8614632,""difficulty"":""HARDCORE"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p6pf08bdoepnz6hlm84k,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-8614632-normal,Rush 8.61M (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""score"":8614632,""difficulty"":""NORMAL"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmm86p70508bxoepn2r0ah2c0,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,rush-8614632-realistic,Rush 8.61M (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""score"":8614632,""difficulty"":""REALISTIC"",""challengeType"":""RUSH""}",null,null,null,null,null,null,null,null,null,null,null,null,RUSH,null,null
cmlt3pkwe01yp49z54fdqsqm0,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10,STARTING ROOM Round 10 (Casual),CHALLENGE_COMPLETE,false,CASUAL,"{""round"":10,""difficulty"":""CASUAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlqcjavy04o0acuk3xu65e5d,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10,First Room Round 10,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":10,""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlt3pkz301yr49z5asp3jqlg,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10,STARTING ROOM Round 10 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlt3pl1y01yt49z5de5l9xv0,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10,STARTING ROOM Round 10 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p4ae086voepnchn2j1o8,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-hardcore,First Room Round 10 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p4j0087boepn88z2nm63,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-hardcore-classic,First Room Round 10 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":10,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p3t9085zoepnezfub671,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-normal,First Room Round 10 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":10,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p41u086foepniknbiokg,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-normal-classic,First Room Round 10 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":10,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p4rh087roepngbnwrke4,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-realistic,First Room Round 10 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmm86p5040887oepnsrqpojhl,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-10-realistic-classic,First Room Round 10 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":10,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,10,null
cmlygv0hl014nezgm1sq6brgo,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100,First Room Round 100,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":100,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p4ft0875oepnro3nz97j,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-hardcore,First Room Round 100 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":100,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p4ob087loepnvpckaqsl,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-hardcore-classic,First Room Round 100 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":100,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p3yk0869oepnhtskrjq3,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-normal,First Room Round 100 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":100,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p477086poepnrocnzfkl,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-normal-classic,First Room Round 100 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":100,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p4x00881oepnts5am37q,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-realistic,First Room Round 100 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":100,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmm86p55g088hoepntid2x3db,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-100-realistic-classic,First Room Round 100 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":100,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,100,null
cmlygv0kj014pezgm8vkdhttv,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-115,First Room Round 115,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":115,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,115,null
cmm86p4pc087noepnzv142e5f,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-115-hardcore-classic,First Room Round 115 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":115,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,115,null
cmm86p48b086roepni5ihtphs,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-115-normal-classic,First Room Round 115 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":115,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,115,null
cmm86p56i088joepnzalerw60,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-115-realistic-classic,First Room Round 115 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":115,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,115,null
cmm86p4gw0877oepn3mmikabs,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-129-hardcore,First Room Round 129 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":129,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,129,null
cmm86p3zo086boepnvz1pl5ee,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-129-normal,First Room Round 129 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":129,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,129,null
cmm86p4y10883oepnhw474yib,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-129-realistic,First Room Round 129 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":129,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,129,null
cmlygv0ni014rezgmcw7c3zoe,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-143,First Room Round 143,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":143,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,143,null
cmm86p4qd087poepn9k92f2kb,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-143-hardcore-classic,First Room Round 143 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":143,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,143,null
cmm86p49c086toepnu8pwhc81,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-143-normal-classic,First Room Round 143 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":143,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,143,null
cmm86p57n088loepn7c24vcm2,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-143-realistic-classic,First Room Round 143 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":143,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,143,null
cmlt3pl4o01yv49z58y6le5g6,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-15,STARTING ROOM Round 15 (Casual),CHALLENGE_COMPLETE,false,CASUAL,"{""round"":15,""difficulty"":""CASUAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,15,null
cmlqcjawi04o2acuk7bkke3v9,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-15,STARTING ROOM Round 15,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":15,""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,15,null
cmlt3pl7a01yx49z5xpid2npg,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-15,STARTING ROOM Round 15 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""round"":15,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,15,null
cmlt3pl9w01yz49z59iwl6zut,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-15,STARTING ROOM Round 15 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""round"":15,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,15,null
cmm86p4hz0879oepnl6q78hfx,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-160-hardcore,First Room Round 160 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":160,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,160,null
cmm86p40q086doepn7n7we0mz,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-160-normal,First Room Round 160 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":160,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,160,null
cmm86p4z20885oepnhhef9ix7,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-160-realistic,First Room Round 160 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":160,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,160,null
cmlt3plcm01z149z5he120boy,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20,STARTING ROOM Round 20 (Casual),CHALLENGE_COMPLETE,false,CASUAL,"{""round"":20,""difficulty"":""CASUAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmlqcjax404o4acuk31pdbxs7,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20,First Room Round 20,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":20,""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmlt3plfc01z349z54abo8umt,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20,STARTING ROOM Round 20 (Hardcore),CHALLENGE_COMPLETE,false,HARDCORE,"{""round"":20,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmlt3pli001z549z5maywnmx3,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20,STARTING ROOM Round 20 (Realistic),CHALLENGE_COMPLETE,false,REALISTIC,"{""round"":20,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p4bh086xoepn5m3r4bvc,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-hardcore,First Room Round 20 (Hardcore),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":20,""difficulty"":""HARDCORE"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p4k2087doepn3ezoewfc,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-hardcore-classic,First Room Round 20 (Hardcore) (Classic Elixirs),CHALLENGE_COMPLETE,true,HARDCORE,"{""round"":20,""difficulty"":""HARDCORE"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p3uc0861oepnyq1ci2h6,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-normal,First Room Round 20 (Normal),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":20,""difficulty"":""NORMAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p42z086hoepnlftn84j1,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-normal-classic,First Room Round 20 (Normal) (Classic Elixirs),CHALLENGE_COMPLETE,true,NORMAL,"{""round"":20,""difficulty"":""NORMAL"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p4sk087toepn3hjo1ht4,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-realistic,First Room Round 20 (Realistic),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":20,""difficulty"":""REALISTIC"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmm86p5170889oepngypt3mv7,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-20-realistic-classic,First Room Round 20 (Realistic) (Classic Elixirs),CHALLENGE_COMPLETE,true,REALISTIC,"{""round"":20,""difficulty"":""REALISTIC"",""bo4ElixirMode"":""CLASSIC_ONLY"",""challengeType"":""STARTING_ROOM""}",null,null,CLASSIC_ONLY,null,null,null,null,null,null,null,null,null,STARTING_ROOM,20,null
cmlt3plkp01z749z53nnr28se,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-30,STARTING ROOM Round 30 (Casual),CHALLENGE_COMPLETE,false,CASUAL,"{""round"":30,""difficulty"":""CASUAL"",""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,30,null
cmlqcjaxo04o6acuk2p727xau,cmlqchxna002pacukl8cxax0g,tag-der-toten,BO4,starting-room-30,First Room Round 30,CHALLENGE_COMPLETE,false,NORMAL,"{""round"":30,""challengeType"":""STARTING_ROOM""}",null,null,null,null,null,null,null,null,null,null,null,null,STARTING_ROOM,30,null
